Date,Open,High,Low,Close,Volume
2021-09-21,578.31,581.88,569.37,573.14,2250884
2021-09-22,579.69,595.65,579.69,590.65,4021845
2021-09-23,590.79,599.32,589.13,593.26,2526161
2021-09-24,592.5,592.98,583.64,592.39,2126246
2021-09-27,587.95,593.58,576.93,592.64,2504738
2021-09-28,589.0,599.54,580.16,583.85,4431051
2021-09-29,589.01,609.88,588.01,599.06,6221026
2021-09-30,608.05,619.0,608.05,610.34,6616040
2021-10-01,604.24,614.99,597.51,613.15,4090847
2021-10-04,613.39,626.13,594.68,603.35,4995932
2021-10-05,606.94,640.39,606.89,634.81,9534293
2021-10-06,628.18,639.87,626.36,639.1,4580434
2021-10-07,642.23,646.84,630.45,631.85,3556886
2021-10-08,634.16,643.8,630.86,632.66,3272093
2021-10-11,633.2,639.42,626.78,627.04,2862470
2021-10-12,633.02,637.66,621.99,624.94,3227349
2021-10-13,632.18,632.18,622.1,629.76,2424638
2021-10-14,632.23,636.88,626.79,633.8,2672535
2021-10-15,638.0,639.42,625.16,628.29,4116874
2021-10-18,632.1,638.41,620.59,637.97,4669071
2021-10-19,636.97,641.0,632.3,639.0,7633147
2021-10-20,625.57,637.4,617.15,625.14,10621997
2021-10-21,628.89,654.01,628.65,653.16,8437070
2021-10-22,651.81,665.46,651.81,664.78,6186016
2021-10-25,663.74,675.88,657.07,671.66,3833526
2021-10-26,673.76,676.49,662.77,668.52,2904840
2021-10-27,669.0,671.41,661.85,662.92,2276914
2021-10-28,670.95,676.8,668.03,674.05,2859409
2021-10-29,673.06,690.97,671.24,690.31,3825279
2021-11-01,689.06,689.97,676.54,681.17,3110911
2021-11-02,683.11,687.68,673.82,677.72,3888597
2021-11-03,677.27,689.39,677.27,688.29,2334852
2021-11-04,685.89,685.94,665.5,668.4,4865023
2021-11-05,663.97,665.64,645.01,645.72,5283488
2021-11-08,650.29,656.0,643.79,651.45,2887523
2021-11-09,653.7,660.5,650.52,655.99,2415630
2021-11-10,653.01,660.33,642.11,646.91,2405785
2021-11-11,650.24,665.82,649.71,657.58,2868311
2021-11-12,660.01,683.34,653.82,682.61,4198410
2021-11-15,681.23,685.26,671.49,679.33,2872186
2021-11-16,678.27,688.36,676.9,687.4,2077387
2021-11-17,690.0,700.99,686.09,691.69,2732831
2021-11-18,691.61,691.74,679.73,682.02,2014992
2021-11-19,692.35,694.16,675.0,678.8,2614852
2021-11-22,676.02,679.48,656.47,659.2,2765318
2021-11-23,658.18,666.43,646.05,654.06,2320917
2021-11-24,658.01,661.44,651.1,658.29,1867282
2021-11-26,675.0,676.41,660.67,665.64,2872513
2021-11-29,663.2,667.99,658.29,663.84,2529364
2021-11-30,668.2,675.38,640.01,641.9,5608919
2021-12-01,649.48,654.52,617.07,617.77,3897019
2021-12-02,617.1,625.36,612.88,616.47,3331131
2021-12-03,622.75,625.5,594.0,602.13,4829282
2021-12-06,606.01,617.29,601.0,612.69,3075672
2021-12-07,619.83,628.89,611.4,625.58,3125190
2021-12-08,630.0,632.46,623.2,628.08,2220308
2021-12-09,627.58,630.24,610.44,611.0,2376321
2021-12-10,616.78,617.74,605.88,611.66,2748774
2021-12-13,612.0,612.64,599.52,604.56,2517915
2021-12-14,598.71,602.29,588.13,597.99,2984536
2021-12-15,598.18,605.69,584.51,605.04,2866196
2021-12-16,597.09,602.83,588.0,591.06,3143217
2021-12-17,591.61,593.25,581.74,586.73,4433706
2021-12-20,586.43,602.88,584.26,593.74,3358404
2021-12-21,597.54,607.82,593.86,604.92,2319390
2021-12-22,603.36,614.82,602.63,614.24,2335745
2021-12-23,616.4,616.88,607.57,614.09,1621146
2021-12-27,615.0,615.0,609.25,613.12,2062233
2021-12-28,614.95,618.41,609.69,610.71,1884116
2021-12-29,610.71,613.98,604.68,610.54,1287513
2021-12-30,612.99,620.61,611.24,612.09,1625093
2021-12-31,610.01,614.08,602.05,602.44,1995918
2022-01-03,605.61,609.99,590.56,597.37,3068808
2022-01-04,599.91,600.41,581.6,591.15,4393135
2022-01-05,592.0,592.84,566.88,567.52,4148749
2022-01-06,554.34,563.36,542.01,553.29,5711795
2022-01-07,549.46,553.43,538.22,541.06,3382873
2022-01-10,538.49,543.69,526.32,539.85,4486145
2022-01-11,536.99,543.91,530.07,540.84,3077836
2022-01-12,544.27,544.27,532.02,537.22,3787372
2022-01-13,537.06,540.79,518.26,519.2,4475063
2022-01-14,517.6,538.37,511.88,525.69,7861109
2022-01-18,520.08,521.75,508.68,510.8,4844418
2022-01-19,515.0,523.21,510.51,515.86,4353508
2022-01-20,517.75,526.64,506.93,508.25,12658993
2022-01-21,400.42,409.15,379.99,397.5,58904264
2022-01-24,383.91,387.26,351.46,387.15,32386782
2022-01-25,379.14,387.71,365.13,366.42,15145816
2022-01-26,378.27,382.66,356.62,359.7,12683981
2022-01-27,382.06,394.8,378.1,386.7,24324748
2022-01-28,386.76,387.0,372.08,384.36,11966605
2022-01-31,401.97,427.7,398.2,427.14,20047452
2022-02-01,432.96,458.48,425.54,457.13,22568100
2022-02-02,448.25,451.98,426.48,429.48,14346010
2022-02-03,421.44,429.26,404.28,405.6,9905210
2022-02-04,407.31,412.77,396.64,410.17,7789798
2022-02-07,410.17,412.35,393.55,402.1,8232859
2022-02-08,398.18,406.61,395.83,403.53,6818543
2022-02-09,408.65,412.98,398.79,412.89,7738227
2022-02-10,402.1,408.0,396.36,406.27,8452915
2022-02-11,405.33,411.61,387.65,391.31,7558939
2022-02-14,387.59,409.36,386.89,396.57,7202155
2022-02-15,403.79,409.16,401.01,407.46,5395641
2022-02-16,401.53,401.56,390.38,398.08,5277650
2022-02-17,394.23,399.11,385.7,386.67,4669222
2022-02-18,392.53,402.87,389.05,391.29,6801668
2022-02-22,388.95,392.42,373.02,377.38,6697515
2022-02-23,382.72,386.0,366.66,367.46,4614290
2022-02-24,355.09,390.73,354.72,390.03,7068724
2022-02-25,386.61,391.29,375.58,390.8,4841636
2022-02-28,387.33,397.75,382.13,394.52,5035046
2022-03-01,391.6,395.0,383.7,386.24,3290439
2022-03-02,388.93,389.22,375.21,380.03,5356809
2022-03-03,386.0,386.12,364.65,368.07,6076836
2022-03-04,368.0,374.82,357.17,361.73,5329180
2022-03-07,360.41,361.99,350.2,350.26,5708383
2022-03-08,349.8,358.86,340.67,341.76,6428655
2022-03-09,357.68,364.14,350.51,358.79,6520186
2022-03-10,356.2,367.02,353.3,356.77,4807767
2022-03-11,361.19,363.36,340.0,340.32,4819925
2022-03-14,338.72,341.32,329.82,331.01,5907817
2022-03-15,335.1,345.36,332.36,343.75,5460640
2022-03-16,348.2,359.99,343.06,357.53,6982469
2022-03-17,359.7,373.31,354.88,371.4,5818348
2022-03-18,372.0,381.8,368.47,380.6,8324825
2022-03-21,378.02,381.82,368.94,374.59,4866463
2022-03-22,371.14,386.66,366.76,382.92,4242762
2022-03-23,379.77,382.46,374.49,374.49,3728954
2022-03-24,379.76,379.76,368.9,375.71,3888461
2022-03-25,377.07,377.64,366.43,373.85,3575953
2022-03-28,375.23,380.28,366.73,378.51,4323435
2022-03-29,384.39,396.5,380.33,391.82,5880723
2022-03-30,389.55,392.7,378.63,381.47,4023301
2022-03-31,383.59,384.0,373.61,374.59,4134720
2022-04-01,376.8,380.87,368.5,373.47,4644237
2022-04-04,373.55,396.02,373.13,391.5,7009235
2022-04-05,389.3,390.0,377.3,380.15,4234508
2022-04-06,374.15,376.47,362.73,368.35,4354885
2022-04-07,365.0,368.54,353.69,362.15,4948909
2022-04-08,361.96,362.5,354.86,355.88,4025183
2022-04-11,350.0,354.78,345.2,348.0,3777096
2022-04-12,355.91,359.41,342.25,344.1,3824261
2022-04-13,343.92,352.0,341.15,350.43,3230950
2022-04-14,350.95,352.0,339.86,341.13,4343837
2022-04-18,340.0,342.36,331.61,337.86,5105041
2022-04-19,333.22,351.68,333.22,348.61,20906884
2022-04-20,245.2,248.7,212.51,226.19,133387480
2022-04-21,220.0,227.68,211.52,218.22,53501604
2022-04-22,220.18,226.27,210.05,215.52,37515128
2022-04-25,213.81,216.66,204.51,209.91,28152044
2022-04-26,208.8,209.15,198.28,198.4,20318088
2022-04-27,194.01,200.19,187.77,188.54,22298394
2022-04-28,191.56,201.48,185.6,199.52,21363162
2022-04-29,198.68,204.71,190.0,190.36,16391889
2022-05-02,191.71,200.21,190.01,199.46,14591602
2022-05-03,198.29,203.2,194.77,199.87,11839431
2022-05-04,197.65,204.38,191.01,204.01,12218781
2022-05-05,200.45,200.71,186.0,188.32,13971326
2022-05-06,186.75,187.21,175.81,180.97,17185476
2022-05-09,177.65,183.2,172.3,173.1,14031327
2022-05-10,176.01,181.87,170.57,177.66,13768072
2022-05-11,176.09,180.92,165.55,166.37,12454328
2022-05-12,163.96,177.58,162.71,174.31,17501554
2022-05-13,177.16,187.77,176.01,187.64,12993892
2022-05-16,193.3,195.89,185.7,186.51,16106145
2022-05-17,189.17,191.4,185.17,190.56,9673727
2022-05-18,186.72,187.7,176.27,177.19,9614312
2022-05-19,178.04,186.3,175.71,183.48,10448513
2022-05-20,185.87,190.19,179.77,186.35,10429396
2022-05-23,186.15,187.66,177.89,187.44,9526625
2022-05-24,182.0,184.0,177.17,180.34,7506457
2022-05-25,180.28,188.87,180.17,187.83,8375180
2022-05-26,186.49,192.34,183.09,191.4,8034667
2022-05-27,193.19,195.25,190.37,195.19,8585987
2022-05-31,196.18,199.95,190.8,197.44,11335469
2022-06-01,198.7,202.74,191.66,192.91,8373102
2022-06-02,192.02,205.47,191.72,205.09,9570832
2022-06-03,200.14,202.95,198.05,198.98,7191775
2022-06-06,202.09,203.87,195.38,197.14,5372043
2022-06-07,194.87,199.6,193.0,198.61,4814457
2022-06-08,197.95,207.38,197.64,202.83,7166211
2022-06-09,200.65,201.69,192.54,192.77,6905460
2022-06-10,182.64,185.86,180.85,182.94,13074280
2022-06-13,177.07,179.09,168.96,169.69,10108260
2022-06-14,169.75,172.06,164.28,167.54,11482938
2022-06-15,169.26,183.85,168.53,180.11,12368922
2022-06-16,174.0,176.27,171.56,173.35,8201306
2022-06-17,173.63,179.65,173.34,175.51,12133372
2022-06-21,177.6,178.62,169.8,170.91,11623503
2022-06-22,170.75,182.82,170.2,178.89,11939684
2022-06-23,180.5,182.76,175.87,181.71,9440668
2022-06-24,183.5,191.19,181.84,190.85,12423974
2022-06-27,191.77,191.78,182.39,189.14,8307978
2022-06-28,189.2,192.2,179.37,179.6,7201897
2022-06-29,179.55,180.66,175.1,178.36,5747573
2022-06-30,177.07,179.45,170.3,174.87,7691050
2022-07-01,176.49,180.1,174.27,179.95,5201583
2022-07-05,176.28,185.92,172.68,185.88,6968488
2022-07-06,185.2,186.22,180.82,184.06,5719891
2022-07-07,184.27,190.21,183.5,189.27,6318852
2022-07-08,186.02,189.91,182.75,186.98,5725222
2022-07-11,184.73,184.99,176.89,177.34,5988546
2022-07-12,177.33,179.78,173.42,174.45,6845264
2022-07-13,170.5,179.18,169.7,176.56,12734421
2022-07-14,175.56,177.52,171.82,174.78,9039457
2022-07-15,175.58,189.22,174.56,189.11,16319116
2022-07-18,192.5,199.67,189.8,190.92,16322845
2022-07-19,193.02,201.97,188.4,201.63,28178716
2022-07-20,208.17,216.97,200.1,216.44,53920264
2022-07-21,214.3,224.32,211.5,223.88,23430116
2022-07-22,222.38,229.35,218.44,220.44,17805452
2022-07-25,221.31,225.23,216.35,218.51,10893552
2022-07-26,216.66,219.39,211.64,213.91,9508532
2022-07-27,216.48,227.78,214.58,226.75,10508385
2022-07-28,224.6,228.1,219.67,226.02,8972738
2022-07-29,223.29,230.75,222.4,224.9,9064937
2022-08-01,223.1,228.39,221.0,226.21,5525044
2022-08-02,222.76,228.2,220.88,221.42,6361327
2022-08-03,224.79,228.1,222.42,226.73,6400701
2022-08-04,227.68,232.07,225.05,229.91,7115019
2022-08-05,225.3,228.62,222.87,226.78,5539733
2022-08-08,227.49,241.96,226.41,233.49,10950449
2022-08-09,231.62,232.2,224.65,229.94,6181194
2022-08-10,236.99,244.54,236.6,244.11,9172497
2022-08-11,244.68,251.62,241.51,242.7,8717200
2022-08-12,244.81,249.41,243.76,249.3,6098531
2022-08-15,248.11,251.99,247.51,249.11,6527391
2022-08-16,247.16,249.29,244.03,245.69,5118703
2022-08-17,241.18,244.24,237.56,241.15,5609222
2022-08-18,241.96,246.48,239.28,245.17,5269749
2022-08-19,240.95,243.29,235.68,241.16,7504707
2022-08-22,232.55,233.48,224.59,226.54,8630094
2022-08-23,226.46,229.9,224.3,224.55,5276945
2022-08-24,225.66,234.1,223.94,229.61,5426316
2022-08-25,230.24,234.16,229.0,233.98,3766867
2022-08-26,233.63,236.95,223.15,223.28,5349848
2022-08-29,221.93,229.87,221.52,224.57,7109397
2022-08-30,226.66,229.79,218.74,220.65,5690870
2022-08-31,227.16,233.79,223.49,223.56,8536762
2022-09-01,220.72,230.34,219.65,230.04,7262444
2022-09-02,231.03,233.82,225.05,226.11,8131273
2022-09-06,225.54,225.54,214.72,218.39,7443314
2022-09-07,218.88,229.31,218.27,228.96,8120370
2022-09-08,223.8,228.69,221.33,227.44,6693979
2022-09-09,230.61,234.71,230.4,233.57,6646273
2022-09-12,234.0,239.49,233.62,236.53,6014669
2022-09-13,226.29,227.51,217.74,218.13,7852039
2022-09-14,219.74,227.65,215.83,224.12,8181194
