Date,Open,High,Low,Close,Volume
2021-09-21,139.75,140.01,138.28,139.03,25331900
2021-09-22,139.3,140.89,138.55,140.28,25055560
2021-09-23,140.99,141.7,140.4,141.22,20951000
2021-09-24,140.54,142.33,140.24,142.22,22983900
2021-09-27,140.8,141.94,140.07,141.07,21881960
2021-09-28,138.66,139.1,135.36,135.83,45772200
2021-09-29,136.98,137.15,133.87,134.35,30848700
2021-09-30,134.26,135.54,133.56,133.68,38028800
2021-10-01,134.45,136.91,134.07,136.54,35360180
2021-10-04,135.96,135.96,131.05,133.66,51201940
2021-10-05,134.04,137.22,134.04,136.02,32403260
2021-10-06,134.75,137.75,134.55,137.56,24364280
2021-10-07,138.89,140.04,138.65,139.22,25110140
2021-10-08,139.58,140.33,139.22,139.79,26525840
2021-10-11,139.29,140.71,138.86,138.91,17953620
2021-10-12,139.48,139.51,135.76,136.45,36332240
2021-10-13,137.4,138.0,136.52,137.58,19662320
2021-10-14,139.47,141.34,138.82,141.15,31927940
2021-10-15,141.61,141.72,140.75,141.37,30274440
2021-10-18,141.08,142.8,141.07,142.78,20396160
2021-10-19,143.39,143.66,142.6,143.24,20163000
2021-10-20,143.34,143.55,141.38,141.77,23288060
2021-10-21,141.77,142.16,140.5,141.89,26292260
2021-10-22,139.15,140.58,136.06,137.57,50588960
2021-10-25,137.55,138.0,135.42,137.45,34412260
2021-10-26,139.26,140.08,138.3,139.31,49235020
2021-10-27,139.41,148.65,139.41,146.22,85781400
2021-10-28,147.13,147.16,144.63,145.85,36206380
2021-10-29,145.08,148.24,144.65,148.05,43320300
2021-11-01,148.05,148.05,143.23,143.5,46923240
2021-11-02,144.58,146.61,144.34,145.43,33482240
2021-11-03,145.9,146.67,144.59,146.6,27493240
2021-11-04,147.12,149.73,146.31,148.27,38411260
2021-11-05,149.17,150.33,148.2,148.85,38354740
2021-11-08,149.82,150.61,148.43,149.03,23052500
2021-11-09,149.23,149.83,147.24,148.92,19529740
2021-11-10,147.5,148.07,144.54,145.89,29969800
2021-11-11,146.49,147.54,145.6,145.77,16517480
2021-11-12,146.62,148.85,145.41,148.68,22360000
2021-11-15,148.9,149.55,147.57,148.45,23507040
2021-11-16,148.15,148.76,147.31,147.88,18904000
2021-11-17,148.03,148.56,147.24,148.05,19599500
2021-11-18,148.24,150.58,147.88,149.84,35628220
2021-11-19,149.98,150.97,148.9,148.93,33699380
2021-11-22,149.33,149.83,146.15,146.3,30629200
2021-11-23,146.15,146.66,144.12,145.78,27231160
2021-11-24,145.47,146.25,144.37,146.12,18040140
2021-11-26,144.35,144.56,141.84,142.18,30469240
2021-11-29,144.0,146.3,143.89,145.53,32595040
2021-11-30,145.01,146.0,141.6,141.9,42067220
2021-12-01,144.0,145.95,140.91,141.05,34055240
2021-12-02,141.25,143.86,140.21,142.97,29194840
2021-12-03,143.68,144.4,140.3,142.0,41230160
2021-12-06,143.04,143.85,140.15,143.16,30618100
2021-12-07,145.6,147.53,145.23,147.27,32240300
2021-12-08,147.6,148.39,146.41,148.19,24270320
2021-12-09,147.59,149.1,147.12,147.64,23269720
2021-12-10,148.7,148.98,146.7,148.0,24462760
2021-12-13,147.78,147.97,145.52,145.83,27069400
2021-12-14,143.97,144.48,141.21,143.91,38446240
2021-12-15,143.41,146.72,141.68,146.44,36370460
2021-12-16,147.17,147.68,143.61,144.44,33650380
2021-12-17,142.5,143.83,141.3,141.72,51017880
2021-12-20,140.0,141.77,139.32,141.61,27192360
2021-12-21,142.05,143.87,140.5,143.47,28755360
2021-12-22,143.07,146.5,143.07,146.41,26322380
2021-12-23,146.5,148.24,146.45,146.92,26383440
2021-12-27,147.26,148.34,147.17,147.91,15984460
2021-12-28,148.24,148.3,146.05,146.69,18254300
2021-12-29,146.64,147.42,145.65,146.66,17787460
2021-12-30,146.69,147.3,145.99,146.2,15687720
2021-12-31,146.05,146.7,144.85,144.85,18135180
2022-01-03,145.06,145.85,143.71,144.99,28678940
2022-01-04,145.4,146.48,143.72,144.4,28399440
2022-01-05,144.42,144.5,137.69,137.78,54618280
2022-01-06,137.0,139.94,136.56,137.75,37347420
2022-01-07,138.15,138.45,135.77,137.02,29760560
2022-01-10,135.08,138.82,133.16,138.67,44408120
2022-01-11,138.01,140.22,136.69,139.74,28729700
2022-01-12,141.15,142.61,140.69,141.43,26112040
2022-01-13,141.54,142.85,138.41,138.59,31436600
2022-01-14,137.08,140.74,137.0,139.48,29661280
2022-01-18,136.18,137.13,135.44,136.0,34888100
2022-01-19,136.52,137.96,135.02,135.12,28647640
2022-01-20,136.25,137.63,132.96,133.31,29907140
2022-01-21,132.59,134.87,130.09,130.35,55651420
2022-01-24,125.98,131.2,124.5,130.8,76694240
2022-01-25,128.74,129.4,126.5,126.94,46960560
2022-01-26,131.12,133.0,127.14,129.23,49129500
2022-01-27,131.3,132.65,128.93,129.0,32018780
2022-01-28,129.66,133.36,128.49,133.35,34361480
2022-01-31,134.16,135.47,132.21,135.3,39986000
2022-02-01,137.59,137.79,134.37,137.64,68643640
2022-02-02,151.25,151.55,145.52,148.0,123199216
2022-02-03,145.71,149.68,142.67,143.09,71517216
2022-02-04,143.44,144.88,140.51,143.29,57998220
2022-02-07,144.25,144.25,138.9,139.2,54973300
2022-02-08,139.03,140.0,137.01,139.4,54283600
2022-02-09,140.96,142.52,140.19,141.59,40143880
2022-02-10,139.7,141.48,137.96,138.62,39330660
2022-02-11,138.6,139.16,133.4,134.28,39958340
2022-02-14,133.26,136.3,133.26,135.53,34301080
2022-02-15,137.57,138.11,135.82,136.61,26711260
2022-02-16,136.65,138.09,134.92,137.74,25021300
2022-02-17,136.24,137.11,132.48,132.54,38949500
2022-02-18,133.47,134.07,130.2,130.4,45619440
2022-02-22,129.84,132.18,128.22,129.81,44990740
2022-02-23,131.65,132.05,127.53,127.59,32786020
2022-02-24,124.95,133.0,124.95,132.69,54455080
2022-02-25,133.55,135.27,131.75,134.46,36405980
2022-02-28,133.05,135.75,132.59,135.06,38864420
2022-03-01,134.88,136.26,133.22,134.06,26495360
2022-03-02,134.63,135.26,133.07,134.57,23519800
2022-03-03,136.01,136.44,133.03,133.9,24603240
2022-03-04,132.93,133.85,130.34,131.91,30450640
2022-03-07,131.49,131.74,126.3,126.38,45112940
2022-03-08,126.25,131.25,125.67,127.1,40427100
2022-03-09,131.25,133.74,129.9,133.42,37025400
2022-03-10,131.27,133.27,130.91,132.43,27101400
2022-03-11,133.49,133.8,129.63,129.87,31526440
2022-03-14,130.25,130.41,125.28,125.95,38811260
2022-03-15,126.98,129.85,125.72,129.2,30919520
2022-03-16,130.73,133.33,128.73,133.28,35576980
2022-03-17,133.15,134.08,132.19,133.84,28263920
2022-03-18,133.42,136.24,132.26,136.13,44566900
2022-03-21,136.16,137.05,134.09,136.1,26831680
2022-03-22,136.1,141.05,136.1,139.87,35495540
2022-03-23,138.7,139.59,137.84,138.28,25153400
2022-03-24,139.2,141.62,137.75,141.57,26396560
2022-03-25,141.92,142.03,139.74,141.67,24143080
2022-03-28,140.9,142.0,139.81,141.46,35049260
2022-03-29,142.65,143.79,142.04,142.51,34317020
2022-03-30,142.46,142.72,141.6,141.94,19884760
2022-03-31,142.05,142.11,139.02,139.07,37524720
2022-04-01,139.5,140.47,138.31,140.15,25941440
2022-04-04,140.36,143.71,140.31,142.97,25970840
2022-04-05,142.87,142.99,140.38,140.59,21418120
2022-04-06,138.75,139.36,135.52,136.55,32468480
2022-04-07,136.01,137.16,134.23,135.89,26233600
2022-04-08,135.58,135.67,132.97,133.29,25142800
2022-04-11,131.82,132.09,128.67,128.82,36883060
2022-04-12,131.6,131.6,126.79,127.71,32710700
2022-04-13,128.0,130.33,127.74,129.89,27927240
2022-04-14,130.48,130.48,126.6,126.73,31597980
2022-04-18,127.0,128.21,126.18,127.68,20808660
2022-04-19,127.69,130.33,127.0,130.01,26489760
2022-04-20,130.89,131.4,127.5,128.04,31695460
2022-04-21,129.25,130.1,124.53,124.81,36445160
2022-04-22,125.0,125.4,118.92,119.64,56883720
2022-04-25,119.1,123.28,118.51,123.07,46128260
2022-04-26,122.29,122.51,118.51,118.65,73054880
2022-04-27,114.47,117.24,112.74,114.29,91820576
2022-04-28,116.42,119.65,114.11,118.52,48884640
2022-04-29,116.73,117.92,113.81,114.11,42676000
2022-05-02,113.41,116.75,112.6,116.58,35533020
2022-05-03,116.43,118.44,116.03,117.33,24967360
2022-05-04,117.03,122.85,115.12,122.26,49915280
2022-05-05,120.2,121.04,115.01,116.51,45840580
2022-05-06,115.18,117.57,114.02,115.75,39709580
2022-05-09,113.25,115.08,112.0,112.51,40802860
2022-05-10,115.51,116.25,112.9,114.39,39900380
2022-05-11,113.24,116.36,113.24,113.6,37534740
2022-05-12,111.38,114.3,109.82,112.84,53836180
2022-05-13,114.53,117.88,113.61,116.05,35038480
2022-05-16,114.96,116.17,113.89,114.44,25990440
2022-05-17,116.84,116.9,114.87,116.47,23053160
2022-05-18,115.0,115.4,111.56,111.9,35125980
2022-05-19,111.43,113.01,110.0,110.38,34144400
2022-05-20,111.95,112.18,105.8,108.91,48962960
2022-05-23,109.59,112.15,108.74,111.49,37184940
2022-05-24,105.77,106.46,101.88,105.97,76779776
2022-05-25,104.99,106.5,103.86,105.81,40257340
2022-05-26,105.68,108.65,105.22,107.79,37947220
2022-05-27,109.48,112.32,109.14,112.32,37914120
2022-05-31,112.75,115.73,112.08,113.76,50012260
2022-06-01,114.86,117.1,113.25,113.89,36605520
2022-06-02,114.0,117.9,112.95,117.62,37992280
2022-06-03,116.06,116.32,113.52,114.54,26135460
2022-06-06,116.7,119.35,116.16,116.82,33541540
2022-06-07,115.48,117.69,115.05,117.15,31590460
2022-06-08,116.76,118.57,116.6,117.19,26107740
2022-06-09,116.33,118.3,114.78,114.84,25797960
2022-06-10,112.44,113.28,110.37,111.16,41481840
2022-06-13,106.79,108.79,106.12,106.39,47251920
2022-06-14,106.53,107.92,105.8,106.72,33706260
2022-06-15,108.55,111.42,107.67,109.76,39698180
2022-06-16,107.22,108.65,105.14,106.03,51684960
2022-06-17,106.03,108.7,105.05,107.14,51376520
2022-06-21,108.93,112.49,108.6,111.54,47415800
2022-06-22,110.56,113.35,110.38,111.49,30774140
2022-06-23,112.23,112.74,110.5,112.24,28361920
2022-06-24,113.0,118.08,112.95,117.97,41163680
2022-06-27,118.27,118.58,115.18,115.83,36420760
2022-06-28,115.8,117.31,111.85,112.01,35880960
2022-06-29,111.55,113.16,110.87,111.7,24716820
2022-06-30,110.0,110.89,106.75,108.96,43169060
2022-07-01,107.93,109.25,106.73,108.74,35475660
2022-07-05,107.1,113.38,105.73,113.26,39399640
2022-07-06,113.3,115.59,111.48,114.57,37431380
2022-07-07,115.08,119.19,114.83,118.78,40935880
2022-07-08,117.25,119.69,116.9,119.35,38238160
2022-07-11,118.0,118.0,115.33,115.68,31243700
2022-07-12,116.22,116.97,113.69,114.02,29959700
2022-07-13,111.7,114.2,111.2,111.35,43722020
2022-07-14,110.21,111.09,108.37,110.37,37003040
2022-07-15,112.0,113.14,110.9,111.78,46769120
2022-07-18,112.64,113.68,108.37,109.03,43164588
2022-07-19,110.85,114.02,109.56,113.81,36530944
2022-07-20,113.17,115.4,112.48,113.9,35600424
2022-07-21,114.28,114.55,111.11,114.34,32676166
2022-07-22,111.0,112.34,106.5,107.9,48901184
2022-07-25,108.41,109.87,106.3,107.51,34690896
2022-07-26,106.6,107.2,104.07,105.02,47990964
2022-07-27,109.26,113.91,108.01,113.06,59858496
2022-07-28,112.37,114.34,111.46,114.22,32816568
2022-07-29,113.08,116.7,113.06,116.32,37223392
2022-08-01,115.3,116.72,114.34,114.86,26034288
2022-08-02,114.0,116.35,113.72,115.13,20236028
2022-08-03,115.71,118.62,115.48,118.08,28499020
2022-08-04,117.48,118.78,116.89,118.19,21431600
2022-08-05,116.23,118.11,116.0,117.47,19159520
2022-08-08,118.39,120.15,116.88,117.3,18999180
2022-08-09,117.14,117.32,115.71,116.63,19086460
2022-08-10,118.78,120.92,118.41,119.7,30800680
2022-08-11,121.28,121.49,118.56,118.84,24213280
2022-08-12,120.26,121.68,119.46,121.68,19096260
2022-08-15,121.13,122.3,120.61,122.08,19494820
2022-08-16,121.52,122.43,120.64,121.7,19018660
2022-08-17,120.12,121.29,119.38,119.55,22752360
2022-08-18,119.43,120.82,118.72,120.17,17912220
2022-08-19,119.06,119.15,116.76,117.21,21809520
2022-08-22,115.2,115.63,113.85,114.24,21456640
2022-08-23,113.47,115.01,113.43,113.86,15870380
2022-08-24,113.5,114.78,112.87,113.69,17734620
2022-08-25,114.24,116.72,114.11,116.65,16956800
2022-08-26,114.72,115.12,110.19,110.34,37245700
2022-08-29,109.99,110.95,108.8,109.42,21191160
2022-08-30,110.17,110.5,107.8,108.94,22362720
2022-08-31,110.67,110.8,108.2,108.22,27958384
2022-09-01,108.36,110.4,107.37,109.74,28215976
2022-09-02,110.61,110.74,107.27,107.85,24077388
2022-09-06,107.35,107.97,105.8,106.81,24937128
2022-09-07,106.97,109.98,106.97,109.45,23006594
2022-09-08,108.04,109.59,107.18,108.38,24116648
2022-09-09,109.06,110.99,109.06,110.65,23077072
2022-09-12,111.03,111.6,109.93,110.86,22876204
2022-09-13,107.67,108.21,104.1,104.32,37942372
2022-09-14,104.51,105.28,103.69,105.0,25577504
